TransactionID,DeviceType
2995651,desktop
2995672,mobile
2995674,mobile
2995677,desktop
2995679,desktop
2995683,mobile
2995685,desktop
2995688,mobile
2995689,desktop
2995699,desktop
2995703,mobile
2995704,desktop
2995707,mobile
2995708,desktop
2995710,mobile
2995711,mobile
2995715,desktop
2995717,desktop
2995721,desktop
2995730,mobile
2995742,mobile
2995747,mobile
2995754,desktop
2995757,desktop
2995760,mobile
2995763,desktop
2995764,desktop
2995766,desktop
2995775,mobile
2995783,mobile
2995784,desktop
2995792,mobile
2995798,mobile
2995801,mobile
2995803,desktop
2995806,desktop
2995811,desktop
2995816,mobile
2995824,mobile
2995825,desktop
2995832,desktop
2995834,desktop
2995835,mobile
2995838,desktop
2995839,mobile
2995840,desktop
2995844,desktop
2995856,mobile
2995858,desktop
2995861,desktop
2995876,desktop
2995877,desktop
2995878,mobile
2995881,desktop
2995884,desktop
2995900,mobile
2995902,desktop
2995903,desktop
2995907,mobile
2995923,mobile
2995941,desktop
2995942,desktop
2995944,desktop
2995950,mobile
2995952,desktop
2995953,desktop
2995959,desktop
2995964,mobile
2995967,desktop
2995970,mobile
2995971,desktop
2995972,mobile
2995973,desktop
2995976,mobile
2995979,mobile
2995981,desktop
2995999,desktop
2996000,desktop
2996010,desktop
2996015,desktop
2996019,mobile
2996023,mobile
2996025,desktop
2996042,mobile
2996046,desktop
2996049,mobile
2996052,mobile
2996056,mobile
2996063,mobile
2996068,mobile
2996069,mobile
2996070,mobile
2996075,desktop
2996077,mobile
2996078,desktop
2996083,mobile
2996086,mobile
2996089,desktop
2996094,mobile
2996095,desktop
2996105,mobile
2996123,desktop
2996125,mobile
2996137,mobile
2996145,mobile
2996147,mobile
2996148,desktop
2996150,mobile
2996157,desktop
2996163,mobile
2996166,desktop
2996170,desktop
2996171,mobile
2996176,mobile
2996185,desktop
2996186,mobile
2996189,mobile
2996191,mobile
2996198,mobile
2996200,mobile
2996203,desktop
2996208,desktop
2996213,mobile
2996220,desktop
2996221,mobile
2996230,mobile
2996232,mobile
2996234,desktop
2996237,mobile
2996245,desktop
2996249,desktop
2996251,mobile
2996252,desktop
2996253,mobile
2996258,mobile
2996263,desktop
2996267,desktop
2996271,mobile
2996274,desktop
2996275,mobile
2996277,mobile
2996279,desktop
2996287,desktop
2996305,desktop
2996307,mobile
2996314,desktop
2996315,desktop
2996317,mobile
2996326,desktop
2996331,desktop
2996339,desktop
2996341,desktop
2996347,desktop
2996356,desktop
2996365,desktop
2996368,desktop
2996371,desktop
2996372,desktop
2996377,desktop
2996378,mobile
2996381,desktop
2996385,desktop
2996386,desktop
2996391,desktop
2996394,desktop
2996396,desktop
2996400,desktop
2996401,desktop
2996403,desktop
2996406,desktop
2996407,desktop
2996410,mobile
2996411,desktop
2996426,desktop
2996433,mobile
2996435,desktop
2996437,desktop
2996439,desktop
2996441,desktop
2996445,mobile
2996446,desktop
2996447,desktop
2996454,desktop
2996455,desktop
2996463,desktop
2996467,mobile
2996469,mobile
2996471,mobile
2996475,mobile
2996477,desktop
2996482,desktop
2996483,mobile
2996484,mobile
2996488,mobile
2996489,mobile
2996491,mobile
2996493,desktop
2996494,mobile
2996496,desktop
2996497,desktop
2996502,desktop
2996503,desktop
2996506,mobile
2996507,desktop
2996509,desktop
2996512,desktop
2996518,desktop
2996521,desktop
2996523,desktop
2996530,mobile
2996531,desktop
2996534,mobile
2996535,desktop
2996540,desktop
2996541,mobile
2996542,mobile
2996544,desktop
2996546,mobile
2996548,mobile
2996552,mobile
2996561,desktop
2996562,desktop
2996563,mobile
2996564,desktop
2996568,desktop
2996571,mobile
2996573,desktop
2996577,desktop
2996579,desktop
2996584,mobile
2996587,mobile
2996589,mobile
2996590,desktop
2996592,mobile
2996595,desktop
2996596,mobile
2996602,desktop
2996606,mobile
2996607,desktop
2996608,mobile
2996610,mobile
2996612,mobile
2996614,mobile
2996616,desktop
2996619,desktop
2996620,desktop
2996624,mobile
2996628,desktop
2996632,mobile
2996633,desktop
2996634,desktop
2996635,mobile
2996638,mobile
2996642,desktop
2996646,mobile
2996652,mobile
2996653,mobile
2996661,mobile
2996664,desktop
2996671,desktop
2996672,mobile
2996673,mobile
2996676,mobile
2996677,desktop
2996678,desktop
2996679,mobile
2996680,mobile
2996684,mobile
2996685,desktop
2996686,mobile
2996688,mobile
2996692,mobile
2996695,mobile
2996698,desktop
2996701,mobile
2996702,desktop
2996703,mobile
2996712,mobile
2996714,mobile
2996715,desktop
2996718,mobile
2996720,desktop
2996721,mobile
2996722,desktop
2996727,desktop
2996728,mobile
2996731,desktop
2996732,desktop
2996733,mobile
2996738,desktop
2996744,desktop
2996751,desktop
2996757,desktop
2996758,desktop
2996765,desktop
2996766,mobile
2996767,desktop
2996770,desktop
2996776,desktop
2996778,desktop
2996780,mobile
2996781,desktop
2996782,desktop
2996784,mobile
2996785,mobile
2996787,desktop
2996788,mobile
2996789,desktop
2996790,mobile
2996793,mobile
2996796,mobile
2996799,mobile
2996814,desktop
2996815,mobile
2996817,desktop
2996818,mobile
2996820,desktop
2996827,desktop
2996830,desktop
2996833,desktop
2996838,desktop
2996840,desktop
2996841,mobile
2996843,mobile
2996844,mobile
2996849,desktop
2996859,mobile
2996861,mobile
2996863,desktop
2996864,mobile
2996865,mobile
2996869,mobile
2996872,desktop
2996874,desktop
2996879,mobile
2996882,desktop
2996888,desktop
2996891,desktop
2996897,mobile
2996898,desktop
2996899,desktop
2996902,mobile
2996904,mobile
2996905,mobile
2996906,mobile
2996907,mobile
2996913,mobile
2996916,desktop
2996919,desktop
2996932,mobile
2996934,desktop
2996935,mobile
2996936,desktop
2996937,mobile
2996938,desktop
2996940,desktop
2996941,desktop
2996942,desktop
2996945,mobile
2996946,desktop
2996947,mobile
2996951,desktop
2996961,mobile
2996968,desktop
2996972,desktop
2996974,desktop
2996975,desktop
2996982,desktop
2996991,mobile
2996993,desktop
2996994,desktop
2996995,mobile
2997003,desktop
2997008,desktop
2997009,desktop
2997014,mobile
2997025,desktop
2997029,desktop
2997030,mobile
2997033,mobile
2997035,desktop
2997043,desktop
2997053,desktop
2997054,mobile
2997061,mobile
2997062,desktop
2997064,desktop
2997069,desktop
2997073,mobile
2997076,mobile
2997079,mobile
2997080,mobile
2997085,desktop
2997086,mobile
2997087,desktop
2997091,desktop
2997095,desktop
2997096,desktop
2997098,desktop
2997104,desktop
2997112,desktop
2997113,desktop
2997115,desktop
2997119,desktop
2997121,mobile
2997122,mobile
2997124,desktop
2997128,desktop
2997129,desktop
2997130,mobile
2997134,mobile
2997138,mobile
2997139,mobile
2997140,mobile
2997141,desktop
2997147,mobile
2997150,desktop
2997153,desktop
2997155,desktop
2997162,desktop
2997166,desktop
2997171,desktop
2997173,mobile
2997190,mobile
2997194,desktop
2997197,mobile
2997198,mobile
2997203,desktop
2997207,desktop
2997208,desktop
2997210,mobile
2997211,desktop
2997217,desktop
2997218,desktop
2997222,desktop
2997233,mobile
2997237,mobile
2997238,mobile
2997240,mobile
2997243,desktop
2997244,desktop
2997247,desktop
2997248,desktop
2997257,desktop
2997259,mobile
2997260,mobile
2997261,desktop
2997263,mobile
2997266,desktop
2997267,desktop
2997271,mobile
2997272,desktop
2997279,desktop
2997281,mobile
2997282,mobile
2997283,mobile
2997285,desktop
2997286,mobile
2997287,desktop
2997290,mobile
2997294,mobile
2997302,mobile
2997306,mobile
2997308,desktop
2997313,desktop
2997320,desktop
2997321,desktop
2997322,mobile
2997323,mobile
2997324,desktop
2997326,mobile
2997329,mobile
2997334,mobile
2997338,desktop
2997339,mobile
2997340,desktop
2997349,desktop
2997351,desktop
2997353,mobile
2997360,desktop
2997363,desktop
2997369,desktop
2997372,desktop
2997378,desktop
2997385,mobile
2997393,mobile
2997398,desktop
2997405,desktop
2997410,mobile
2997412,mobile
2997414,mobile
2997416,mobile
2997418,mobile
2997422,mobile
2997423,mobile
2997424,mobile
2997431,desktop
2997433,mobile
2997437,desktop
2997438,mobile
2997439,desktop
2997440,mobile
2997441,mobile
2997445,desktop
2997449,desktop
2997457,desktop
2997459,desktop
2997460,desktop
2997461,mobile
2997467,desktop
2997470,desktop
2997475,desktop
2997476,desktop
2997479,desktop
2997484,desktop
2997485,desktop
2997489,desktop
2997490,desktop
2997498,mobile
2997504,mobile
2997505,desktop
2997509,mobile
2997513,desktop
2997516,desktop
2997521,mobile
2997525,desktop
2997530,mobile
2997531,mobile
2997532,desktop
2997534,desktop
2997535,desktop
2997542,desktop
2997547,mobile
2997552,desktop
2997555,desktop
2997558,mobile
2997562,desktop
2997566,desktop
2997568,mobile
2997569,mobile
2997578,mobile
2997591,desktop
2997594,mobile
2997599,mobile
2997602,mobile
2997603,mobile
2997606,desktop
2997614,desktop
2997628,desktop
2997630,mobile
2997631,mobile
2997635,mobile
2997636,mobile
2997640,desktop
2997643,mobile
2997644,desktop
2997646,desktop
2997650,desktop
2997654,desktop
2997656,desktop
2997658,desktop
2997660,mobile
2997662,desktop
2997664,desktop
2997669,mobile
2997671,mobile
2997672,desktop
2997675,desktop
2997678,mobile
2997679,mobile
2997686,desktop
2997704,mobile
2997706,mobile
2997714,mobile
2997724,mobile
2997730,desktop
2997731,desktop
2997733,desktop
2997739,mobile
2997750,desktop
2997757,mobile
2997759,desktop
2997761,desktop
2997763,desktop
2997764,mobile
2997765,mobile
2997770,desktop
2997771,desktop
2997775,mobile
2997781,desktop
2997786,desktop
2997788,mobile
2997789,desktop
2997791,desktop
2997794,desktop
2997795,mobile
2997797,mobile
2997799,desktop
2997804,mobile
2997805,mobile
2997817,mobile
2997820,desktop
2997823,desktop
2997829,desktop
2997834,mobile
2997835,desktop
2997836,desktop
2997838,desktop
2997846,mobile
2997849,mobile
2997850,mobile
2997851,mobile
2997852,desktop
2997855,mobile
2997856,mobile
2997858,desktop
2997859,mobile
2997874,desktop
2997876,desktop
2997879,mobile
2997880,desktop
2997883,desktop
2997887,mobile
2997888,desktop
2997890,mobile
2997894,mobile
2997897,mobile
2997898,desktop
2997904,desktop
2997914,mobile
2997915,mobile
2997916,mobile
2997917,desktop
2997920,mobile
2997925,mobile
2997932,desktop
2997936,desktop
2997938,desktop
2997941,desktop
2997942,desktop
2997944,desktop
2997946,mobile
2997948,desktop
2997952,desktop
2997955,desktop
2997962,mobile
2997963,desktop
2997964,desktop
2997965,desktop
2997966,desktop
2997968,desktop
2997971,mobile
2997979,desktop
2997982,desktop
2997983,desktop
2997988,desktop
2997989,desktop
2997991,desktop
2997992,desktop
2997995,mobile
2997997,desktop
2998001,desktop
2998005,desktop
2998010,mobile
2998019,mobile
2998021,mobile
2998030,mobile
2998032,mobile
2998038,mobile
2998039,desktop
2998040,desktop
2998044,desktop
2998045,desktop
2998047,desktop
2998050,mobile
2998053,desktop
2998057,mobile
2998058,mobile
2998059,mobile
2998061,mobile
2998062,desktop
2998066,desktop
2998071,mobile
2998073,desktop
2998074,desktop
2998097,desktop
2998098,mobile
2998102,desktop
2998105,desktop
2998107,desktop
2998112,desktop
2998113,desktop
2998116,mobile
2998120,desktop
2998124,mobile
2998126,mobile
2998129,desktop
2998131,desktop
2998135,desktop
2998136,mobile
2998138,desktop
2998139,mobile
2998144,mobile
2998146,mobile
2998147,desktop
2998151,desktop
2998162,desktop
2998166,desktop
2998168,mobile
2998173,mobile
2998180,mobile
2998181,mobile
2998183,desktop
2998186,mobile
2998187,desktop
2998200,desktop
2998211,mobile
2998213,desktop
2998219,desktop
2998222,desktop
2998227,desktop
2998235,mobile
2998242,desktop
2998245,desktop
2998249,desktop
2998250,desktop
2998254,mobile
2998255,desktop
2998259,desktop
2998262,desktop
2998264,desktop
2998265,desktop
2998267,mobile
2998274,desktop
2998275,desktop
2998278,desktop
2998280,desktop
2998286,desktop
2998290,desktop
2998293,mobile
2998295,desktop
2998296,mobile
2998298,mobile
2998302,desktop
2998304,mobile
2998308,desktop
2998310,mobile
2998312,mobile
2998313,mobile
2998317,desktop
2998321,desktop
2998322,mobile
2998326,desktop
2998334,desktop
2998340,mobile
2998342,desktop
2998343,desktop
2998346,mobile
2998347,mobile
2998349,mobile
2998350,desktop
2998351,desktop
2998354,mobile
2998358,desktop
2998360,mobile
2998365,desktop
2998375,desktop
2998379,desktop
2998384,desktop
2998385,desktop
2998389,mobile
2998391,desktop
2998393,mobile
2998399,desktop
2998400,mobile
2998401,desktop
2998403,mobile
2998412,mobile
2998417,desktop
2998422,desktop
2998423,desktop
2998425,mobile
2998430,desktop
2998431,mobile
2998432,desktop
2998433,desktop
2998437,desktop
2998440,mobile
2998442,desktop
2998443,desktop
2998453,desktop
2998456,desktop
2998457,mobile
2998477,mobile
2998478,desktop
2998479,mobile
2998482,desktop
2998488,desktop
2998489,mobile
2998494,desktop
2998500,desktop
2998508,desktop
2998510,desktop
2998520,desktop
2998522,desktop
2998528,mobile
2998531,desktop
2998532,mobile
2998547,mobile
2998550,desktop
2998552,mobile
2998564,desktop
2998567,mobile
2998574,desktop
2998594,desktop
2998597,mobile
2998602,mobile
2998605,mobile
2998620,mobile
2998626,desktop
2998634,desktop
2998637,desktop
2998638,mobile
2998642,desktop
2998644,desktop
2998645,mobile
2998647,mobile
2998655,desktop
2998659,mobile
2998660,desktop
2998669,desktop
2998671,mobile
2998673,desktop
2998675,mobile
2998678,mobile
2998688,desktop
2998692,mobile
2998694,mobile
2998700,mobile
2998706,desktop
2998708,desktop
2998709,desktop
2998711,mobile
2998712,mobile
2998716,desktop
2998718,mobile
2998720,desktop
2998724,desktop
2998734,desktop
2998737,desktop
2998738,desktop
2998742,desktop
2998743,desktop
2998745,mobile
2998746,desktop
2998752,desktop
2998756,desktop
2998761,desktop
2998771,mobile
2998772,mobile
2998782,mobile
2998783,mobile
2998789,desktop
2998791,desktop
2998796,mobile
2998805,desktop
2998808,desktop
2998812,mobile
2998813,mobile
2998820,desktop
2998821,mobile
2998823,mobile
2998825,desktop
2998826,mobile
2998836,desktop
2998839,mobile
2998841,desktop
2998844,mobile
2998853,desktop
2998859,desktop
2998862,desktop
2998863,desktop
2998879,desktop
2998891,desktop
2998895,mobile
2998900,mobile
2998904,mobile
2998910,mobile
2998916,mobile
2998926,mobile
2998933,desktop
2998943,mobile
2998947,mobile
2998948,mobile
2998950,mobile
2998952,desktop
2998956,desktop
2998957,mobile
2998958,mobile
2998961,mobile
2998962,mobile
2998964,desktop
2998965,desktop
2998970,desktop
2998976,mobile
2998979,desktop
2998987,mobile
2998992,desktop
2998994,desktop
2999006,desktop
2999017,desktop
2999019,desktop
2999020,mobile
2999028,mobile
2999029,desktop
2999033,desktop
2999043,mobile
2999046,mobile
2999052,mobile
2999072,desktop
2999074,mobile
2999081,mobile
2999083,mobile
2999090,mobile
2999096,desktop
2999098,desktop
2999102,mobile
2999103,desktop
2999110,desktop
2999112,mobile
2999115,mobile
2999127,mobile
2999130,desktop
2999133,mobile
2999138,mobile
2999139,desktop
2999142,mobile
2999144,desktop
2999145,desktop
2999147,mobile
2999153,mobile
2999154,mobile
2999155,desktop
2999163,desktop
2999165,desktop
2999171,desktop
2999174,desktop
2999184,mobile
2999186,desktop
2999188,mobile
2999192,mobile
2999193,mobile
2999198,mobile
2999199,mobile
2999200,mobile
2999209,desktop
2999211,desktop
2999214,mobile
2999217,desktop
2999219,desktop
2999220,desktop
2999223,mobile
2999231,mobile
2999235,desktop
2999237,desktop
2999238,mobile
2999240,mobile
2999241,desktop
2999246,mobile
2999250,desktop
2999251,mobile
2999258,desktop
2999260,mobile
2999261,mobile
2999270,desktop
2999272,desktop
2999273,desktop
2999275,mobile
2999279,mobile
2999282,desktop
2999284,desktop
2999285,desktop
2999286,mobile
2999287,desktop
2999292,desktop
2999295,mobile
2999297,desktop
2999305,mobile
2999306,desktop
2999308,mobile
2999312,mobile
2999319,desktop
2999323,mobile
2999324,desktop
2999325,mobile
2999327,mobile
2999328,mobile
2999330,mobile
2999332,mobile
2999333,mobile
2999336,mobile
2999338,desktop
2999339,mobile
2999340,desktop
2999345,mobile
2999348,mobile
2999349,mobile
2999350,mobile
2999354,mobile
2999360,mobile
2999361,desktop
2999362,mobile
2999367,desktop
2999369,desktop
2999375,desktop
2999379,desktop
2999381,desktop
2999385,desktop
2999391,mobile
2999392,desktop
2999393,desktop
2999400,desktop
2999401,desktop
2999403,mobile
2999404,mobile
2999409,mobile
2999413,desktop
2999414,mobile
2999416,desktop
2999417,desktop
2999421,desktop
2999422,desktop
2999423,desktop
2999425,mobile
2999428,desktop
2999430,desktop
2999432,desktop
2999437,desktop
2999439,mobile
2999441,desktop
2999444,mobile
2999448,desktop
2999449,desktop
2999450,desktop
2999463,desktop
2999466,desktop
2999467,desktop
2999471,desktop
2999478,mobile
2999480,mobile
2999486,desktop
2999487,mobile
2999492,mobile
2999495,desktop
2999498,desktop
2999499,mobile
2999500,desktop
2999506,desktop
2999509,mobile
2999512,desktop
2999513,desktop
2999518,desktop
2999528,desktop
2999529,mobile
2999536,desktop
2999540,desktop
2999544,desktop
2999552,desktop
2999553,mobile
2999554,desktop
2999562,desktop
2999563,desktop
2999564,desktop
2999574,desktop
2999581,desktop
2999582,desktop
2999583,mobile
2999584,mobile
2999586,mobile
2999587,mobile
2999593,desktop
2999595,mobile
2999597,desktop
2999600,desktop
2999602,desktop
2999608,desktop
2999611,desktop
2999612,desktop
2999615,desktop
2999616,desktop
2999618,desktop
2999619,mobile
2999622,desktop
2999623,mobile
2999633,desktop
2999634,desktop
2999637,desktop
2999643,mobile
2999644,mobile
2999649,desktop
2999662,desktop
2999663,desktop
2999672,desktop
2999674,desktop
2999675,mobile
2999680,mobile
2999684,desktop
2999695,desktop
2999696,mobile
2999700,desktop
2999701,mobile
2999704,mobile
2999705,mobile
2999706,desktop
2999709,mobile
2999715,desktop
2999719,desktop
2999720,desktop
2999725,desktop
2999735,desktop
2999736,mobile
2999738,desktop
2999739,desktop
2999741,mobile
2999742,mobile
2999743,mobile
2999745,desktop
2999746,desktop
2999747,desktop
2999751,desktop
2999753,desktop
2999754,desktop
2999758,mobile
2999759,mobile
