TransactionID,DeviceInfo
2994511,Windows
2994512,Windows
2994523,Windows
2994525,iOS Device
2994533,Windows
2994538,Windows
2994542,Trident/7.0
2994544,Blade V6 Plus Build/MRA58K
2994552,iOS Device
2994553,Trident/7.0
2994563,iOS Device
2994568,SM-J700M Build/MMB29K
2994577,Windows
2994595,Windows
2994596,MacOS
2994599,iOS Device
2994627,MacOS
2994628,Windows
2994629,Windows
2994638,Windows
2994651,rv:48.0
2994652,rv:48.0
2994655,rv:48.0
2994657,SM-G925V Build/NRD90M
2994659,iOS Device
2994661,rv:48.0
2994675,KFFOWI Build/LVY48F
2994676,Trident/7.0
2994679,Windows
2994681,rv:56.0
2994683,iOS Device
2994693,rv:48.0
2994694,rv:48.0
2994695,MacOS
2994697,iOS Device
2994698,rv:48.0
2994699,rv:48.0
2994709,iOS Device
2994714,SAMSUNG-SM-G930A Build/NRD90M
2994715,Windows
2994716,Trident/7.0
2994725,SAMSUNG SM-N910A Build/MMB29M
2994727,iOS Device
2994728,iOS Device
2994729,Windows
2994730,Windows
2994735,iOS Device
2994736,rv:48.0
2994738,MacOS
2994739,MacOS
2994743,iOS Device
2994745,SAMSUNG SM-J327T Build/NRD90M
2994749,Windows
2994752,iOS Device
2994753,iOS Device
2994754,rv:48.0
2994757,rv:57.0
2994759,Windows
2994761,Windows
2994762,rv:48.0
2994772,MacOS
2994776,SAMSUNG SM-J327T Build/NRD90M
2994784,Windows
2994789,iOS Device
2994794,MacOS
2994798,iOS Device
2994800,Trident/7.0
2994804,iOS Device
2994806,Windows
2994808,iOS Device
2994815,iOS Device
2994816,Windows
2994818,iOS Device
2994820,Trident/7.0
2994825,Windows
2994827,SM-G532M Build/MMB29T
2994837,rv:48.0
2994840,Windows
2994844,rv:48.0
2994847,iOS Device
2994860,Windows
2994865,Windows
2994876,Windows
2994880,iOS Device
2994881,Windows
2994885,Windows
2994887,Trident/7.0
2994890,Windows
2994892,Windows
2994893,Windows
2994900,iOS Device
2994901,Windows
2994918,5080A Build/MRA58K
2994928,Windows
2994936,MacOS
2994943,Trident/7.0
2994944,XT1254 Build/MCG24.251-5-5
2994954,Windows
2994964,Windows
2994976,Windows
2994980,Windows
2994998,Windows
2995000,MacOS
2995011,iOS Device
2995025,Windows
2995026,MacOS
2995027,Windows
2995030,KFGIWI Build/LVY48F
2995034,iOS Device
2995038,Windows
2995040,Trident/7.0
2995041,Windows
2995050,Windows
2995063,Windows
2995065,MacOS
2995066,rv:11.0
2995067,Windows
2995074,MacOS
2995080,Windows
2995082,rv:57.0
2995083,MacOS
2995086,rv:11.0
2995103,Windows
2995109,MacOS
2995114,Windows
2995122,Windows
2995125,Windows
2995137,iOS Device
2995140,MacOS
2995141,Windows
2995144,Windows
2995149,Windows
2995157,Windows
2995159,Trident/7.0
2995160,iOS Device
2995166,iOS Device
2995171,MacOS
2995175,LG-D331 Build/LRX22G
2995176,Windows
2995181,iOS Device
2995187,Windows
2995196,MacOS
2995200,iOS Device
2995213,Windows
2995220,iOS Device
2995226,iOS Device
2995228,Windows
2995231,iOS Device
2995241,iOS Device
2995258,iOS Device
2995259,Windows
2995261,Windows
2995262,iOS Device
2995263,iOS Device
2995268,Windows
2995276,Windows
2995277,Windows
2995286,SM-G930V Build/NRD90M
2995292,Moto G (4) Build/NPJ25.93-14.5
2995294,SM-G930V Build/NRD90M
2995302,iOS Device
2995303,Windows
2995308,iOS Device
2995322,rv:57.0
2995326,rv:48.0
2995328,MacOS
2995331,Windows
2995334,Windows
2995339,Windows
2995352,rv:48.0
2995375,Windows
2995377,Windows
2995382,SM-G950U1 Build/NRD90M
2995386,SM-G950U1 Build/NRD90M
2995390,MacOS
2995392,Pixel
2995396,iOS Device
2995398,iOS Device
2995401,SM-G950U1 Build/NRD90M
2995411,Windows
2995413,MacOS
2995417,MacOS
2995418,Trident/7.0
2995429,SM-G950U1 Build/NRD90M
2995431,SM-G950U1 Build/NRD90M
2995438,Windows
2995441,rv:57.0
2995445,MacOS
2995452,SM-G610M Build/MMB29K
2995473,Windows
2995474,iOS Device
2995479,iOS Device
2995481,rv:11.0
2995489,iOS Device
2995499,Windows
2995504,Windows
2995513,Windows
2995514,Windows
2995534,Windows
2995544,Windows
2995546,Windows
2995548,Windows
2995553,Windows
2995556,iOS Device
2995562,MacOS
2995565,Windows
2995570,Windows
2995574,Windows
2995576,Windows
2995579,Windows
2995587,iOS Device
2995589,SM-G610M Build/MMB29K
2995595,iOS Device
2995602,Windows
2995604,iOS Device
2995616,Windows
2995617,SM-J700M Build/LMY48B
2995623,Trident/7.0
2995624,iOS Device
2995634,Windows
2995638,iOS Device
2995641,iOS Device
2995646,SM-G900T Build/MMB29M
2995672,E5606 Build/30.2.A.1.21
2995677,Windows
2995679,Windows
2995683,iOS Device
2995685,Windows
2995688,iOS Device
2995689,MacOS
2995699,Windows
2995704,MacOS
2995707,Moto Z2 Play Build/NPS26.74-16-1
2995708,Trident/7.0
2995711,Moto Z2 Play Build/NPS26.74-16-1
2995715,Windows
2995717,Windows
2995721,MacOS
2995754,Windows
2995757,Windows
2995764,Windows
2995766,Windows
2995775,SM-G935F Build/NRD90M
2995783,SM-G935F Build/NRD90M
2995784,Windows
2995792,Z410
2995798,SM-G935F Build/NRD90M
2995801,SM-G935F Build/NRD90M
2995803,Windows
2995806,Windows
2995811,Windows
2995824,iOS Device
2995832,Windows
2995838,rv:56.0
2995839,SM-T810 Build/NRD90M
2995840,Windows
2995844,Windows
2995856,iOS Device
2995858,Windows
2995861,MacOS
2995876,MacOS
2995877,Windows
2995878,iOS Device
2995881,Windows
2995884,MacOS
2995900,iOS Device
2995902,Windows
2995903,Windows
2995907,LG-H500 Build/LRX21Y
2995923,iOS Device
2995942,Windows
2995950,iOS Device
2995952,Windows
2995953,MacOS
2995959,Windows
2995964,iOS Device
2995970,HUAWEI TAG-L13 Build/HUAWEITAG-L13
2995972,iOS Device
2995973,Windows
2995976,SM-A300H Build/LRX22G
2995979,SM-A300H Build/LRX22G
2995981,Windows
2995999,MacOS
2996000,Windows
2996010,MacOS
2996015,Windows
2996019,iOS Device
2996023,iOS Device
2996025,MacOS
2996042,iOS Device
2996046,Windows
2996049,iOS Device
2996052,iOS Device
2996056,iOS Device
2996063,iOS Device
2996068,iOS Device
2996070,P4526A Build/NRD90M
2996075,Windows
2996077,iOS Device
2996083,iOS Device
2996094,iOS Device
2996095,Windows
2996105,iOS Device
2996123,Windows
2996125,SM-J700M Build/MMB29K
2996137,SM-G900F Build/MMB29M
2996145,iOS Device
2996147,iOS Device
2996148,MacOS
2996150,SM-G935F Build/NRD90M
2996157,Windows
2996163,Moto G (4) Build/NPJ25.93-14.7
2996166,Windows
2996170,Trident/7.0
2996171,iOS Device
2996176,iOS Device
2996185,MacOS
2996186,iOS Device
2996189,iOS Device
2996191,SM-A510M Build/NRD90M
2996198,LG-K410 Build/LRX22G
2996200,iOS Device
2996203,MacOS
2996208,rv:57.0
2996213,XT1565
2996220,Windows
2996221,Blade V6 Max Build/MRA58K
2996230,iOS Device
2996232,iOS Device
2996234,Windows
2996237,CAM-L03 Build/HUAWEICAM-L03
2996245,Windows
2996249,Windows
2996251,iOS Device
2996252,Windows
2996253,iOS Device
2996258,SM-G930V Build/NRD90M
2996267,Windows
2996271,iOS Device
2996274,Windows
2996275,iOS Device
2996277,iOS Device
2996279,Windows
2996287,Windows
2996305,Windows
2996307,iOS Device
2996315,Windows
2996317,MotoG3 Build/MPIS24.65-33.1-2-16
2996326,Windows
2996331,Windows
2996339,MacOS
2996341,Windows
2996347,Windows
2996371,MacOS
2996372,MacOS
2996377,Windows
2996378,iOS Device
2996386,MacOS
2996391,Windows
2996396,MacOS
2996400,Windows
2996401,MacOS
2996403,Windows
2996406,Windows
2996407,Trident/7.0
2996410,iOS Device
2996411,Trident/7.0
2996426,MacOS
2996433,iOS Device
2996435,Windows
2996437,Windows
2996439,Windows
2996441,MacOS
2996445,iOS Device
2996446,Trident/7.0
2996454,MacOS
2996455,MacOS
2996463,Trident/7.0
2996467,F3213 Build/36.1.A.1.86
2996469,iOS Device
2996471,REX
2996475,F3213 Build/36.1.A.1.86
2996477,Windows
2996483,iOS Device
2996484,iOS Device
2996488,iOS Device
2996489,SM-G532M Build/MMB29T
2996491,iOS Device
2996493,Windows
2996494,iOS Device
2996496,Windows
2996497,Trident/7.0
2996503,Trident/7.0
2996506,Pixel Build/OPR3.170623.013
2996507,Trident/7.0
2996512,Windows
2996518,Trident/7.0
2996521,Windows
2996523,Windows
2996530,SM-J700M Build/MMB29K
2996531,Trident/7.0
2996534,Moto G Play Build/MPIS24.241-15.3-26
2996535,Trident/7.0
2996540,Windows
2996541,iOS Device
2996542,iOS Device
2996544,MacOS
2996546,iOS Device
2996552,iOS Device
2996561,Windows
2996562,Windows
2996563,XT1585 Build/NCK25.118-10.5
2996564,Windows
2996568,MacOS
2996573,Windows
2996577,Windows
2996584,MotoG3-TE
2996587,Ilium LT510 Build/MRA58K
2996589,SAMSUNG-SM-G870A Build/MMB29M
2996590,Windows
2996592,Ilium LT510 Build/MRA58K
2996595,Windows
2996596,iOS Device
2996602,Windows
2996606,SM-A500M Build/KTU84P
2996607,Windows
2996608,HTC
2996610,iOS Device
2996614,iOS Device
2996616,Windows
2996619,Windows
2996620,Windows
2996624,SM-G531H Build/LMY48B
2996628,Windows
2996632,SM-J700M Build/MMB29K
2996633,Windows
2996634,MacOS
2996635,iOS Device
2996638,Moto E (4) Plus Build/NMA26.42-69
2996642,Windows
2996646,SAMSUNG SM-G950F Build/NRD90M
2996653,iOS Device
2996661,iOS Device
2996671,rv:57.0
2996672,Moto G (4) Build/NPJS25.93-14-10
2996673,iOS Device
2996676,iOS Device
2996678,Windows
2996679,SAMSUNG-SM-G870A Build/MMB29M
2996684,iOS Device
2996685,Windows
2996686,SM-G955U Build/NRD90M
2996688,SM-G955U Build/NRD90M
2996695,LG-X240 Build/MRA58K
2996698,MacOS
2996702,Windows
2996703,SM-G610M Build/MMB29K
2996715,Windows
2996720,MacOS
2996721,iOS Device
2996722,MacOS
2996727,Windows
2996731,Windows
2996732,Windows
2996738,Windows
2996744,Windows
2996751,Windows
2996757,Windows
2996758,rv:48.0
2996765,Windows
2996766,KFAUWI Build/LVY48F
2996767,Windows
2996770,Windows
2996776,Windows
2996778,Windows
2996780,F3213 Build/36.1.A.1.86
2996781,MacOS
2996782,Windows
2996784,iOS Device
2996785,SM-G935F Build/NRD90M
2996787,Windows
2996788,SM-G935F Build/NRD90M
2996789,Windows
2996790,SM-G935F Build/NRD90M
2996793,iOS Device
2996796,iOS Device
2996814,MacOS
2996815,iOS Device
2996817,MacOS
2996818,iOS Device
2996820,MacOS
2996827,MacOS
2996830,Trident/7.0
2996833,Windows
2996838,Windows
2996840,MacOS
2996841,LG-K428 Build/MMB29M
2996843,LG-K428 Build/MMB29M
2996844,iOS Device
2996849,MacOS
2996859,iOS Device
2996861,SAMSUNG SM-T580 Build/NRD90M
2996863,Windows
2996864,iOS Device
2996865,iOS Device
2996869,iOS Device
2996872,MacOS
2996874,Windows
2996879,iOS Device
2996882,Windows
2996888,Windows
2996891,Trident/7.0
2996897,iOS Device
2996898,MacOS
2996899,MacOS
2996902,SM-G531H Build/LMY48B
2996904,SM-G531H Build/LMY48B
2996905,iOS Device
2996906,SM-G531H Build/LMY48B
2996907,SM-G531H Build/LMY48B
2996913,iOS Device
2996916,Windows
2996919,Windows
2996932,Edison
2996934,Windows
2996935,iOS Device
2996936,Windows
2996937,SM-G531H Build/LMY48B
2996940,Windows
2996941,Windows
2996942,Windows
2996945,iOS Device
2996946,Windows
2996947,iOS Device
2996951,Windows
2996961,iOS Device
2996968,Windows
2996974,rv:57.0
2996975,Windows
2996982,Windows
2996991,iOS Device
2996993,MacOS
2996994,Windows
2996995,VS988 Build/NRD90U
2997003,Windows
2997009,Windows
2997014,iOS Device
2997025,Windows
2997029,Windows
2997033,Hisense F20 Build/MMB29M
2997035,Windows
2997043,Trident/7.0
2997053,Windows
2997054,SM-J327V Build/NRD90M
2997061,iOS Device
2997062,Windows
2997064,MacOS
2997069,MacOS
2997073,iOS Device
2997076,iOS Device
2997079,iOS Device
2997080,LGLS775 Build/NRD90U
2997085,Windows
2997086,iOS Device
2997087,Trident/7.0
2997091,MacOS
2997095,Windows
2997096,Windows
2997098,Windows
2997104,Windows
2997112,Windows
2997113,Windows
2997115,Windows
2997119,Windows
2997121,SM-G532M Build/MMB29T
2997122,SM-A710M Build/LMY47X
2997124,MacOS
2997128,MacOS
2997129,Trident/7.0
2997130,iOS Device
2997134,Moto G (4) Build/NPJ25.93-14.5
2997138,iOS Device
2997139,iOS Device
2997140,iOS Device
2997141,Windows
2997147,iOS Device
2997150,MacOS
2997153,Windows
2997155,MacOS
2997162,Windows
2997166,MacOS
2997171,Windows
2997173,iOS Device
2997190,iOS Device
2997194,Windows
2997197,LG-LS777 Build/NRD90U
2997198,iOS Device
2997203,Trident/7.0
2997207,Windows
2997208,Windows
2997210,iOS Device
2997211,rv:57.0
2997217,Trident/7.0
2997218,Windows
2997222,Windows
2997233,LG-H320 Build/LRX21Y
2997238,iOS Device
2997240,SM-G935F Build/NRD90M
2997243,Windows
2997244,MacOS
2997247,Windows
2997248,Windows
2997257,Windows
2997259,QTASUN1 Build/NRD90M
2997260,iOS Device
2997261,Windows
2997263,SM-J730G Build/NRD90M
2997266,Windows
2997267,Windows
2997271,SM-J730G Build/NRD90M
2997272,rv:58.0
2997279,Windows
2997281,SM-J730G Build/NRD90M
2997282,HTC 10 Build/NRD90M
2997283,iOS Device
2997285,Windows
2997286,iOS Device
2997287,rv:57.0
2997290,iOS Device
2997294,XT1063
2997302,iOS Device
2997306,VS995 Build/NRD90M
2997313,Windows
2997320,MacOS
2997321,MacOS
2997322,SM-G550T Build/MMB29K
2997323,iOS Device
2997326,iOS Device
2997329,SAMSUNG SM-G930P Build/NRD90M
2997334,iOS Device
2997338,MacOS
2997339,SM-G550T Build/MMB29K
2997349,Trident/7.0
2997351,MacOS
2997353,iOS Device
2997360,Windows
2997363,MacOS
2997369,Windows
2997372,Windows
2997378,MacOS
2997385,SM-J510MN Build/MMB29M
2997393,LG-K530 Build/MMB29M
2997398,Windows
2997405,Windows
2997410,iOS Device
2997412,iOS Device
2997414,iOS Device
2997416,SAMSUNG SM-J701M Build/NRD90M
2997418,iOS Device
2997422,iOS Device
2997423,LG-K530 Build/MMB29M
2997424,iOS Device
2997437,Windows
2997438,LG-K530 Build/MMB29M
2997439,Windows
2997440,iOS Device
2997441,iOS Device
2997445,MacOS
2997449,MacOS
2997457,Windows
2997459,Windows
2997460,Windows
2997461,SAMSUNG SM-T587P Build/NRD90M
2997467,Windows
2997470,Windows
2997475,MacOS
2997476,MacOS
2997479,Windows
2997484,rv:57.0
2997485,Windows
2997489,MacOS
2997490,MacOS
2997498,SM-T530NU Build/LRX22G
2997504,iOS Device
2997505,MacOS
2997509,SM-S920L
2997513,Windows
2997516,Windows
2997521,iOS Device
2997525,rv:11.0
2997530,iOS Device
2997531,iOS Device
2997532,Trident/7.0
2997534,Windows
2997535,Trident/7.0
2997542,Windows
2997547,iOS Device
2997552,Windows
2997555,MacOS
2997558,SM-G530H Build/LRX22G
2997562,MacOS
2997569,iOS Device
2997578,LG-V410
2997591,Windows
2997594,iOS Device
2997599,SM-G950U Build/NRD90M
2997603,iOS Device
2997606,Trident/7.0
2997614,Windows
2997628,Windows
2997630,iOS Device
2997631,SAMSUNG SM-G891A Build/NRD90M
2997635,SAMSUNG SM-G891A Build/NRD90M
2997636,iOS Device
2997640,Trident/7.0
2997643,GT-P5113
2997644,MacOS
2997646,MacOS
2997650,Windows
2997654,MacOS
2997656,Windows
2997658,Windows
2997660,LG-H840 Build/NRD90U
2997662,Windows
2997664,MacOS
2997671,iOS Device
2997672,Trident/7.0
2997675,Windows
2997686,Windows
2997704,iOS Device
2997714,iOS Device
2997724,BAC-L03 Build/HUAWEIBAC-L03
2997730,MacOS
2997731,Windows
2997739,iOS Device
2997750,MacOS
2997759,Windows
2997761,Windows
2997763,Windows
2997764,iOS Device
2997765,SAMSUNG SM-T810 Build/NRD90M
2997770,Windows
2997771,MacOS
2997775,LG-H870 Build/NRD90U
2997781,Windows
2997786,Windows
2997788,SM-G930V Build/NRD90M
2997789,rv:11.0
2997791,MacOS
2997794,Windows
2997795,Moto G (4) Build/NPJS25.93-14-10
2997797,iOS Device
2997799,Windows
2997804,VS835
2997805,iOS Device
2997817,iOS Device
2997820,Windows
2997823,Windows
2997834,iOS Device
2997835,rv:11.0
2997836,Windows
2997838,Windows
2997846,iOS Device
2997849,iOS Device
2997850,LG-TP450 Build/NRD90U
2997851,iOS Device
2997852,Windows
2997855,iOS Device
2997856,iOS Device
2997858,rv:57.0
2997859,iOS Device
2997874,MacOS
2997876,Windows
2997879,SM-J727V Build/NRD90M
2997880,rv:11.0
2997883,MacOS
2997887,SM-G610M Build/MMB29K
2997888,Trident/7.0
2997890,iOS Device
2997894,iOS Device
2997897,SM-G900T Build/MMB29M
2997898,MacOS
2997904,MacOS
2997914,HUAWEI TAG-L13 Build/HUAWEITAG-L13
2997915,iOS Device
2997916,iOS Device
2997917,Windows
2997932,rv:57.0
2997936,Windows
2997938,Windows
2997942,MacOS
2997944,Windows
2997948,Windows
2997952,Windows
2997955,MacOS
2997962,GT-I9060M Build/KTU84P
2997963,Windows
2997964,MacOS
2997965,Windows
2997966,Windows
2997968,Windows
2997971,iOS Device
2997979,MacOS
2997982,MacOS
2997983,Trident/7.0
2997988,Windows
2997989,MacOS
2997991,MacOS
2997992,Windows
2997995,SM-G900V Build/MMB29M
2997997,Windows
2998001,Windows
2998005,Windows
2998019,SM-G550T Build/MMB29K
2998021,LG-H420 Build/LRX21Y
2998030,ALE-L23 Build/HuaweiALE-L23
2998032,iOS Device
2998039,Windows
2998040,Windows
2998044,Windows
2998045,Windows
2998047,Windows
2998050,SM-G955F Build/NRD90M
2998053,Windows
2998057,iOS Device
2998058,SM-G920V Build/NRD90M
2998059,SM-G570M Build/MMB29K
2998061,SM-G935F Build/NRD90M
2998062,rv:57.0
2998066,Windows
2998071,GT-P5113
2998073,MacOS
2998097,Windows
2998098,iOS Device
2998102,Windows
2998107,Windows
2998113,Windows
2998116,iOS Device
2998120,Windows
2998124,SAMSUNG SM-G935F Build/NRD90M
2998126,iOS Device
2998129,MacOS
2998131,MacOS
2998135,MacOS
2998136,iOS Device
2998138,Windows
2998139,SAMSUNG SM-G935F Build/NRD90M
2998144,SAMSUNG SM-G935F Build/NRD90M
2998146,KFDOWI Build/LVY48F
2998147,Windows
2998173,iOS Device
2998180,iOS Device
2998181,iOS Device
2998183,Windows
2998186,SM-J200M Build/LMY47X
2998200,MacOS
2998211,SM-J320H
2998213,Trident/7.0
2998219,Windows
2998222,Windows
2998227,MacOS
2998235,iOS Device
2998242,Windows
2998245,Trident/7.0
2998249,Windows
2998254,ALE-L23 Build/HuaweiALE-L23
2998255,Windows
2998259,Windows
2998262,Windows
2998264,Windows
2998265,Windows
2998274,Windows
2998275,MacOS
2998280,Windows
2998286,Windows
2998290,Windows
2998293,SAMSUNG SM-G950U Build/NRD90M
2998295,Trident/7.0
2998296,SM-G935T Build/NRD90M
2998298,iOS Device
2998302,Windows
2998304,iOS Device
2998308,Windows
2998310,BLADE V8 SE Build/NRD90M
2998312,iOS Device
2998313,SM-N920V Build/NRD90M
2998317,Windows
2998321,Trident/7.0
2998322,iOS Device
2998326,Windows
2998334,Windows
2998340,SM-N920T Build/NRD90M
2998342,Windows
2998343,MacOS
2998346,LG-H542 Build/MRA58K
2998347,SM-N950U Build/NMF26X
2998350,Windows
2998351,MacOS
2998358,Windows
2998360,iOS Device
2998365,MacOS
2998379,Windows
2998384,Windows
2998385,Windows
2998389,iOS Device
2998391,Windows
2998399,Windows
2998400,SM-G950U Build/NRD90M
2998401,Trident/7.0
2998403,SM-G950U Build/NRD90M
2998412,SM-G950U Build/NRD90M
2998417,rv:52.0
2998422,Windows
2998423,Windows
2998430,Windows
2998431,iOS Device
2998432,Windows
2998433,Windows
2998440,ALE-L23 Build/HuaweiALE-L23
2998442,MacOS
2998443,Windows
2998456,MacOS
2998457,iOS Device
2998477,iOS Device
2998478,MacOS
2998479,SM-G900V Build/MMB29M
2998482,Windows
2998489,iOS Device
2998494,MacOS
2998508,Windows
2998510,Windows
2998522,MacOS
2998528,iOS Device
2998531,Windows
2998532,iOS Device
2998547,iOS Device
2998550,MacOS
2998552,SM-P350 Build/MMB29M
2998567,iOS Device
2998574,Windows
2998597,iOS Device
2998605,SM-P350 Build/MMB29M
2998620,SM-P350 Build/MMB29M
2998626,MacOS
2998634,MacOS
2998637,Trident/7.0
2998638,LG-D680 Build/KOT49I
2998642,Windows
2998644,Windows
2998645,LG-D680 Build/KOT49I
2998647,SM-P350 Build/MMB29M
2998655,Windows
2998659,SM-T330NU Build/LMY47X
2998660,MacOS
2998671,SAMSUNG SM-J500M Build/LMY48B
2998675,iOS Device
2998678,LG-M322
2998692,iOS Device
2998694,CHC-U03 Build/HuaweiCHC-U03
2998700,CHC-U03 Build/HuaweiCHC-U03
2998706,Windows
2998708,Windows
2998709,Windows
2998711,iOS Device
2998712,iOS Device
2998718,iOS Device
2998720,MacOS
2998724,Windows
2998734,Windows
2998737,MacOS
2998738,Windows
2998742,MacOS
2998743,MacOS
2998745,LG-D680 Build/KOT49I
2998746,MacOS
2998752,Windows
2998756,Windows
2998761,Windows
2998771,iOS Device
2998772,SM-E500M Build/KTU84P
2998782,iOS Device
2998783,LG-M322
2998791,rv:57.0
2998796,SM-G935F Build/NRD90M
2998805,Windows
2998812,SM-G610M Build/MMB29K
2998813,SM-J700M Build/MMB29K
2998820,Windows
2998821,SM-J700M Build/MMB29K
2998823,iOS Device
2998825,Windows
2998826,iOS Device
2998836,Windows
2998839,SM-J700M Build/MMB29K
2998841,Windows
2998844,HTC Desire 650 Build/MMB29M
2998853,Windows
2998859,Windows
2998863,MacOS
2998879,Windows
2998891,Windows
2998895,iOS Device
2998900,iOS Device
2998904,SAMSUNG
2998910,iOS Device
2998916,LG-H870 Build/NRD90U
2998926,iOS Device
2998933,Windows
2998943,SM-G950U Build/NRD90M
2998947,Pixel Build/OPR3.170623.013
2998948,Pixel Build/OPR3.170623.013
2998950,iOS Device
2998952,Windows
2998956,Windows
2998957,LG-H870 Build/NRD90U
2998958,iOS Device
2998961,iOS Device
2998962,iOS Device
2998976,iOS Device
2998987,iOS Device
2998992,Windows
2998994,MacOS
2999006,Windows
2999017,MacOS
2999019,Windows
2999028,SM-J730G Build/NRD90M
2999029,Windows
2999043,SAMSUNG-SM-G935A Build/NRD90M
2999046,iOS Device
2999052,SM-G955U Build/NRD90M
2999072,Windows
2999081,SM-G925I Build/NRD90M
2999083,iOS Device
2999090,iOS Device
2999096,Windows
2999102,SM-G610M Build/MMB29K
2999103,MacOS
2999110,Windows
2999112,iOS Device
2999115,SM-J510MN Build/MMB29M
2999127,iOS Device
2999130,Windows
2999133,SM-J510MN Build/MMB29M
2999138,SM-J510MN Build/MMB29M
2999139,Windows
2999142,LG-K200 Build/MXB48T
2999144,Windows
2999147,Aquaris
2999153,iOS Device
2999154,SM-J510MN Build/MMB29M
2999155,Windows
